"index","Name","Clinic","Hospital","ST","VAC","Latitude","Longitude","Address","Contact","State"
200,"Bp Diagnostik",1,0,1,0,"","","22, Jalan Ibrahim, 08000 Sungai Petani, Kedah","","Kedah"
201,"Bp Diagnostik",1,0,1,0,"","","No. 30 & 32, Ground Floor, Jalan Putra, 05150 Alor Setar, Kedah","","Kedah"
202,"Plux Health Clinic16 Jam",1,0,1,0,"","","No 71 Gf, Persiaran 1 Kulim Avenue, Kulim Hi-Tech Park, 09000 Kulim, Kedah","","Kedah"
203,"Klinik Safiya 24 Jam",1,0,1,0,"","","No. 5, Jalan Klc 1, Kulim Landmark Central,  09000 Kulim, Kedah","","Kedah"
205,"Poliklinik Kempas Indah",1,0,1,0,"","","881, Taman Kempas Indah Iii, 09000 Kulim, Kedah","","Kedah"
207,"Polyclinic Gy",1,0,1,0,"","","No. 209, Tingkat Bawah, Jalan Kelang Lama Taman Nenas, 09000 Kulim, Kedah","","Kedah"
208,"Polyclinic Gy",1,0,1,0,"","","270 & 271 , Tingkat Bawah, Taman Desa Permai 2, 09600 Lunas, Kedah","","Kedah"
210,"Klinik Medik Sp",1,0,1,0,"","","No.104 Tingkat Bawah, Jalan Batik 2/3, Taman Batik. 08000 Sungai Petani, Kedah","","Kedah"
212,"Poliklinik Kawan",1,0,1,0,"","","No. 80, Tingkat Bawah, Taman Sri Limau, Jalan Paya Besar, 09600 Lunas, Kedah","","Kedah"
213,"Plux Health Clinic",1,0,1,0,"","","Panasonic Energy Malaysia Sdn. Bhd., Lot 2, Industrial Zone Phase 2, Kulim Hi-Tech Park, 09000 Kulim, Kedah","","Kedah"
214,"Infineonkulimin-House Clinic",1,0,1,0,"","","Infineon Technologies (Kulim) Sdn. Bhd., Lot 10 & 11, Jalan Hi-Tech 7, Zon Industri Fasa 2, Kulim Hi-Tech Park 09090 Kulim, Kedah","","Kedah"
215,"Klinik Gy3",1,0,1,0,"","","No. 739, Ground Floor, Jalan Bm 1/1, Bandar Mutiara, 08000 Sungai Petani, Kedah","","Kedah"
216,"Klinik Dan Surgeri Dr Boo",1,0,1,0,"","","No. 23, 24 Tingkat Bawah, Jalan Persiaran Putra, Bandar Baru Baron, Kuah 07000 Langkawi, Kedah","","Kedah"
218,"Klinik Medik Jaya",1,0,1,0,"","","No 11, Tingkat Bawah, Lorong 13, Taman Petani Jaya, 08000 Sungai Petani, Kedah","","Kedah"
219,"Klinik Dr. Silan",1,0,1,0,"","","No. 6A, Ground Floor, Jalan Seroja 3/5, Bandar Amanjaya, 08000 Sungai Petani, Kedah","","Kedah"
220,"Polyclinic Gy (Desa Aman)",1,0,1,0,"","","54, Tingkat Bawah, Jalan Desa Aman S 2/2, Taman Desa Aman,
09400 Padang Serai, Kedah","","Kedah"
221,"Polikelinik Bakti",1,0,1,0,"","","No. 5, Bangunan Pknk, Jalan Asaad, 0900 Kulim, Kedah","","Kedah"
222,"Poliklinik Bakti",1,0,1,0,"","","No. A-6, Taman Kemudi 4, Jalan Kuala Kedah, 06600 Alor Setar, Kedah","","Kedah"
223,"Klinik Annur",1,0,1,0,"","","Lot 17, Taman Enggang, Alor Malai, Jalan Langgar, 05460 Alor Setar, Kedah","","Kedah"
224,"Poliklinik Bakti Sungai Kob (Cawangan Taman Mutiara)",1,0,1,0,"","","No. 118, Jalan Mutiara Biru, Taman Mutiara Fasa 3D, Sungai Kob, Karangan, 09700 Kulim, Kedah","","Kedah"
225,"Klinik V Care",1,0,1,0,"","","154 (G/F), Jalan Kelab Cinta Sayang, Taman Ria Jaya, 08000 Sungai Petani, Kedah","","Kedah"
226,"Poliklinik Dr. Halimah",1,0,1,0,"","","No. 18, Bangunan Pknk, Jalan Baling, 09300 Kuala Ketil, Kedah","","Kedah"
227,"Klinik Dr. Husna",1,0,1,0,"","","No. 96A, Lorong 4, Taman Ria, 08000 Sungai Petani, Kedah","","Kedah"
228,"Klinik Safwa",1,0,1,0,"","","22A, Lorong Desa Kob 1, Taman Sungai Kob, 09700 Karangan, Kedah","","Kedah"
229,"Klinik Kasih",1,0,1,0,"","","No 18, Bangunan Pknk, Simpang Empat Padang Lalang, Mukim Air, Hangat, 07100 Langkawi, Kedah","","Kedah"
230,"Poliklinik Dr Azhar Dan Rakan-Rakan",1,0,1,0,"","","No. 3, Jalan Raya, Kampung Pasir, 08800 Guar Cempedak, Kedah","","Kedah"
231,"Poliklinik Dr. Azhar & Rakan-Rakan",1,0,1,0,"","","No. 249, Tingkat Bawah, Jalan Putra, Taman Mergong Jaya, 06250 Alor Setar, Kedah","","Kedah"
232,"Poliklinik Dr Azhar Dan Rakan-Rakan",1,0,1,0,"","","No 105, Jalan Kelisaria 1-C, Taman Kelisa Ria, 08000 Sungai Petani, Kedah","","Kedah"
233,"Poliklinik Dr. Azhar Dan Rakan-Rakan",1,0,1,0,"","","100, Tingkat Bawah, Jalan Bpj 1/1, Seksyen 1, Bandar Puteri Jaya, 08000 Sungai Petani, Kedah","","Kedah"
234,"Klinik Dr. Hairudin",1,0,1,0,"","","Plot 581-B, Mukim Bagan Sena, Labu Besar, 09010 Kulim Kedah","","Kedah"
235,"Poliklinik Azhar & Rakan- Rakan",1,0,1,0,"","","No. 93, Jalan Sungai Emas, Kota Kuala Muda, 08500 Kuala Muda, Kedah","","Kedah"
237,"Poliklinik Hairudin",1,0,1,0,"","","3632, Jalan Selasih 2, Taman Selasih, 09000 Kulim, Kedah","","Kedah"
238,"Klinik Avicenna",1,0,1,0,"","","No. 4A, Ground Floor, Bandar Darulaman Jaya, 06000 Jitra, Kedah","","Kedah"
239,"Poliklinik Bersatu",1,0,1,0,"","","A6, Taman Perpaduan 2, Jalan Batas Paip, 06600 Kuala Kedah, Kedah","","Kedah"
240,"Poliklinik Dr. Azhar & Rakan-Rakan",1,0,1,0,"","","No. 1911-A, Pekan Pokok Sena, 06400 Pokok Sena, Kedah","","Kedah"
241,"Poliklinik Dr Azhar Dan Rakan-Rakan",1,0,1,0,"","","No 8, Tingkat Bawah, Taman Pasu, 06000 Jitra, Kedah","","Kedah"
243,"Klinik Wawasan",1,0,1,0,"","","No 10, Tingkat Bawah, Jalan Raya, 09000 Kulim, Kedah","","Kedah"
244,"Klinik Kasih",1,0,1,0,"","","No.18 Bangunan Pknk, Simpang Empat Padang Lalang, Mukim Air Hangat, 07100 Langkawi Kedah","","Kedah"
245,"Poliklinik Dr.Azhar & Rakan-Rakan",1,0,1,0,"","","No. 357 Lorong Angsana 1, Taman Keladi, 08000 Sungai Petani, Kedah","","Kedah"
246,"Mediklinik Rakyat Dr Naim Ahmad",1,0,1,0,"","","No 195A, Aras Bawah, Jalan Pj8, Pekan Jitra 2, 06000 Jitra, Kedah","","Kedah"
247,"Poliklinik Dr. Azhar & Rakan-Rakan",1,0,1,0,"","","No. 105, Taman Limau Manis 2, Jalan Alor Mengkudu, 05400 Alor Setar, Kedah","","Kedah"
248,"Poliklinik Sakthi N Sheila",1,0,1,0,"","","No. 65, Jalan Persiaran 1, Taman Kulim Avenue, 09000 Kulim, Kedah","","Kedah"
249,"Klinik Mico",1,0,1,0,"","","70A, Ground Floor, Lebuhraya Darulaman, 05100 Alor Setar, Kedah","","Kedah"
250,"Mary Eve Clinic",1,0,1,0,"","","No 6 & 7, Tingkat Bawah, Jalan Sri Tunku 1, Plaza Seri Tunku, 06000 Jitra, Kedah","","Kedah"
251,"Poliklinik Mesra",1,0,1,0,"","","No. 11, Rumah Kedai, Taman Ria Mesra 2, Jalan Jeniang, 08300 Gurun, Kedah","","Kedah"
252,"Poliklinik Harmoni",1,0,1,0,"","","No. 4, Jalan 1, Taman Awana, 06900 Yan, Kedah","","Kedah"
253,"Klinik Dr. Fauzi (Cawangan Kuala Kedah)",1,0,1,0,"","","No.7, Tingkat Bawah, Taman Kekwa, Jalan Kuala Kedah 06600 Alor Setar, Kedah","","Kedah"
254,"Poliklinik Dr Azhar Dan Rakan-Rakan",1,0,1,0,"","","No. 9, Taman Berjaya, Jalan Sanglang-Kodiang, 06100 Kodiang, Kedah","","Kedah"
255,"Klinik Aman",1,0,1,0,"","","3, Taman Sena, Jalan Raya, 06400 Pokok Sena, Kedah","","Kedah"
256,"Poliklinik Dr Azhar Dan Rakan-Rakan",1,0,1,0,"","","Plot 1150, Pekan Kepala Batas, 06200 Kubang Pasu, Kedah","","Kedah"
257,"Poliklinik Dr. Azhar Dan Rakan-Rakan",1,0,1,0,"","","No 215A (Tingkat Bawah) Taman Akasia, 06300 Kuala Nerang, Kedah","","Kedah"
258,"Poliklinik Dr. Azhar & Rakan-Rakan",1,0,1,0,"","","No. 45, Tingkat Bawah, Jalan Tuanku Haminah 1, Taman Tuanku Haminah, 08000 Sungai Petani, Kedah","","Kedah"
259,"Klinik Dr. Chua",1,0,1,0,"","","No. 125, Jalan Lagenda 4, Lagenda Heights, 08000 Sungai Petani, Kedah","","Kedah"
260,"Chenang Clinic",1,0,1,0,"","","Lot 3,4, 5 Ga Business Centre, Jln Pantai Cenang, 07000 Langkawi, Kedah","","Kedah"
261,"Poliklinik Dr Azhar Dan Rakan-Rakan",1,0,1,0,"","","No. 11, Jalan Nilam Sari, Taman Nilam Sari, 08000 Sungai Petani, Kedah","","Kedah"
262,"Poliklinik Dr. Azhar Dan Rakan-Rakan",1,0,1,0,"","","15, Tingkat Bawah, Jalan Pks (A), Pusat Komersial Saujana,
08000 Sungai Petani, Kedah","","Kedah"
263,"Poliklinik Dr. Azhar Dan Rakan-Rakan",1,0,1,0,"","","3177-E, Km. 4, Jalan Datuk Kumbar, 05300 Alor Star, Kedah","","Kedah"
264,"Poliklinik Dr. Azhar & Rakan-Rakan",1,0,1,0,"","","No. 56, Tingkat Bawah, Jalan Masjid, Taman Pekan Baru, 08000 Sungai Petani, Kedah","","Kedah"
265,"Klinik Giyad",1,0,1,0,"","","810 (Ground Floor), Jalan Kota Kenari 3, Taman Kota Kenari,
09000 Kulim, Kedah","","Kedah"
266,"Poliklinik Dr. Azhar & Rakan-Rakan",1,0,1,0,"","","38, Pekan Merbok, 08400 Merbok, Kedah","","Kedah"
267,"Klinik Dr Sherlina",1,0,1,0,"","","No 311, Tingkat Bawah, Jalan Jalai Jaya 1/6/1, Taman Jalai Jaya, 06200 Kepala Batas, Kedah","","Kedah"
268,"Poliklinik Dr. Azhar & Rakan-Rakan",1,0,1,0,"","","No.99, Bandar Darulaman Jaya 06000 Jitra, Kedah","","Kedah"
269,"Klinik Rakyat",1,0,1,0,"","","No.3, Pekan Langgar, 06500 Alor Star, Kedah","","Kedah"
270,"Klinik Rakyat",1,0,1,0,"","","No. 60-A, Pekan Baru Kuala Nerang, 06300 Kuala Nerang, Kedah","","Kedah"
271,"Poliklinik Dr. Azhar Dan Rakan-Rakan",1,0,1,0,"","","No. 4, Taman Kelisa, 06150 Kerpan, Kedah","","Kedah"
272,"Poliklinik Dr Azhar Dan Rakan-Rakan",1,0,1,0,"","","No 14A, Tingkat Bawah, Jalan Penaga 1, Taman Penaga, 08000 Sungai Petani, Kedah","","Kedah"
273,"Klinik Icare",1,0,1,0,"","","Tingkat Bawah, No. 7 & 8, Lorong Tiram 2, Kelibang Pusat Mas, Kuah 07000 Langkawi, Kedah","","Kedah"
274,"Klinik Primer Cherang",1,0,1,0,"","","Pt 1702, 1703 & 1704, Tingkat Bawah, Jalan Hospital  Paya Bemban, 15200 Kota Bharu, Kelantan","","Kelantan"
275,"Klinik Sri Kota Kota Bharu",1,0,1,0,"","","Lot 267, Seksyen 14, Jalan Sultan Yahya Petra, 15200 Kota Bharu, Kelantan","","Kelantan"
277,"Klinik Safwa Panji",1,0,1,0,"","","Lot 792, Jalan Hospital, Panji 16100 Kota Bharu, Kelantan","","Kelantan"
279,"Klinik Haydar & Kamal",1,0,1,0,"","","5515-G, Jalan Kuala Krai, 15050 Kota Bharu, Kelantan","","Kelantan"
280,"Klinik Primer Tendong Sdn. Bhd.",1,0,1,0,"","","No. 6 & 7, Lot 1667, Simpang 4 Tendong, 17030  Pasir Mas, Kelantan","","Kelantan"
281,"Klinik Dr Azhar",1,0,1,0,"","","No. 33, Jalan Sultan Yahya Petra, 18000 Kuala Krai, Kelantan","","Kelantan"
282,"Klinik Primer Wakaf Che Yeh",1,0,1,0,"","","Lot 2890 Tingkat Bawah, Jalan Kuala Krai, 15100 Kota Bharu, Kelantan","","Kelantan"
283,"Klinik Dr. Ramzi",1,0,1,0,"","","Pt 454, Jalan Tasek, 17500 Tanah Merah, Kelantan","","Kelantan"
284,"Klinik Primer Gua Musang Sdn. Bhd.",1,0,1,0,"","","Pt 7768, Taman Mesra, 18300 Gua Musang, Kelantan","","Kelantan"
286,"Klinik Primer Wakaf Bharu",1,0,1,0,"","","Pt 3301, Taman Sri Kota, Sbj P/Pekan, 16250 Wakaf Bharu, Kelantan","","Kelantan"
287,"Klinik Primer Tok Bali",1,0,1,0,"","","Pt 7613, Taman D'Bali Harmoni, Tok Bali, 16800 Pasir Puteh, Kelantan","","Kelantan"
289,"Klinik Rakyat",1,0,1,0,"","","Lot 1089, Simpang 4, Pauh Panji, 16100 Kota Bharu, Kelantan","","Kelantan"
290,"Klinik Lunar",1,0,1,0,"","","Pt 5071, Tingkat Bawah, Jalan Padang Tembak, Pengkalan Chepa, 16100 Kota Bharu, Kelantan","","Kelantan"
291,"Klinik Primer Tanjong Chat",1,0,1,0,"","","Lot 1364, Taman Koperatif, Jalan Long Yunus, 15400 Kota Bharu, Kelantan","","Kelantan"
292,"Klinik Ummah",1,0,1,0,"","","Pt 1243 & 1253 (Tingkat Bawah), Jalan Sultan Yahya Petra, 16150, Kubang Kerian, Kelantan","","Kelantan"
293,"Klinik Perdana Cawangan Islah",1,0,1,0,"","","Lot 2861, Jalan Abdul Kadir Adabi, Paya Bemban, 15200 Kota Bharu, Kelantan","","Kelantan"
294,"Klinik Perubatan Dr. Nik Faiz",1,0,1,0,"","","Lot 2706 A & B, Kota Jembal, Jalan Tawang, 16020 Bachok, Kelantan","","Kelantan"
295,"Klinik Bp Healthcare",1,0,1,0,"","","Lot 795 & 796, Tingkat Bawah, Seksyen 27, Jalan Kebun Sultan, 15200 Kota  Bharu, Kelantan","","Kelantan"
296,"Klinik Lestari",1,0,1,0,"","","Lot 8014, Tingkat Bawah, Bandar Satelit Islam Pasir Tumboh, 16150 Kota Bahru, Kelantan","","Kelantan"
297,"Klinik Azhar",1,0,1,0,"","","Lot 1115-A, Kg. Gua Lati, Jln. Hospital Lati, 17000 Pasir Mas, Kelantan","","Kelantan"
298,"Klinik Primer Kubang Kerian",1,0,1,0,"","","Lot 2732 B, Wisma Haminah, Jalan Tok Kenali, 16150 Kubang Kerian, Kelantan","","Kelantan"
299,"Poliklinik Al-Farhain Kuala Krai",1,0,1,0,"","","Pt 5695 & 5696 Tingkat Bawah, Complex Aw 126, Lebuhraya Kuala Krai-Gua Musang, 18000 Kuala Krai, Kelantan","","Kelantan"
300,"Pusat Rawatan Al-Farhain (24 Jam & X-Ray)",1,0,1,0,"","","Pt 5076 & 5077, Tingkat Bawah, Kompleks Perniagaan Saidina Ali, Kok Lanas, 16450 Kota Bharu, Kelantan","","Kelantan"
301,"Klinik Dr. Firdaus",1,0,1,0,"","","Lot. 1564, Bangunan Tingkat Bawah, Kg. Gayong, Jalan Pengkalan Chepa, 15400 Kota Bharu, Kelantan","","Kelantan"
302,"Klinik Safwa Kota Bharu",1,0,1,0,"","","Lot 2719/2 & 2719/3 Jalan Bayam, 15200 Kota Bharu, Kelantan","","Kelantan"
303,"Klinik Mahmood",1,0,1,0,"","","Lot 2010, Bandar Baru, 18300 Gua Musang, Kelantan","","Kelantan"
304,"Klinik Rahim",1,0,1,0,"","","Lot 462, Jalan Sek. Keb. (L), 16800 Pasir Puteh, Kelantan","","Kelantan"
305,"Poliklinik Optima",1,0,1,0,"","","Lot 5066 & 5067, Kg. Kota Kubang Labu, 16250 Wakaf Bharu, Kelantan","","Kelantan"
306,"Klinik Perubatan Al-Faiha'",1,0,1,0,"","","Pt 896, Tingkat Bawah, Kampung Kutan Tengah, 16250 Wakaf Baru, Kelantan","","Kelantan"
307,"Klinik Dr Izzat",1,0,1,0,"","","Pt -819B, Kg Jias, Slow Machang, 17000 Pasir Mas, Kelantan","","Kelantan"
308,"Klinik Primer Nilam Puri",1,0,1,0,"","","Lot 739 A&B Tingkat Bawah, Batu 7, Jalan Kuala Krai, 16010 Kota Bharu, Kelantan","","Kelantan"
309,"U.N.I Klinik",1,0,1,0,"","","Lot 1978, Pasar Wakaf Zin, Tawang, 16020 Bachok, Kelantan","","Kelantan"
310,"Klinik 'Afiya",1,0,1,0,"","","Lot 3394-A, Pt 572 Tingkat Bawah, Kg Kota 15100 Kota Bharu, Kelantan","","Kelantan"
311,"Klinik Medicure Wly",1,0,1,0,"","","Pt 704-G, Kompleks Perniagaan Humairah 17500 Tanah Merah, Kelantan","","Kelantan"
312,"Eid Sofea Clinic",1,0,1,0,"","","Pt 1150, Taman Binaraya Jalan Padang Tembak, Panchor 16100 Kota Bharu, Kelantan","","Kelantan"
313,"Klinik Perdana (Cawangan Tendong)",1,0,1,0,"","","Lot 2041, Wisma Zakinah Depan Sekolah Menengah Tendong 17030 Pasir Mas, Kelantan","","Kelantan"
314,"Poliklinik Al-Hafiz",1,0,1,0,"","","Pt 301, Tingkat Bawah, Jalan Kota Darul Naim, Kg. Puteh, 15150 Kota Bharu, Kelantan","","Kelantan"
315,"Klinik Nik Amir-Azmi",1,0,1,0,"","","Lot 1545, Wisma Yusmah, Taman Sri Tanjong, Jalan Long Yunus, 15200 Kota Bharu, Kelantan","","Kelantan"
316,"Klinik A. Wahab",1,0,1,0,"","","306, Jalan Besar, 16200 Tumpat, Kelantan","","Kelantan"
317,"Klinik Primer Kuala Krai",1,0,1,0,"","","Pt 4312, Jalan Besar Guchil 4, 18000 Kuala Krai, Kelantan","","Kelantan"
318,"Klinik Dr. Ramzi",1,0,1,0,"","","Lot 1103, Simpang Empat Pauh Panji, 15200 Kota Bharu, Kelantan","","Kelantan"
319,"Klinik Rosdan & Hafidzah",1,0,1,0,"","","Plot 6634 (A) Kediaman Felda Chiku 03, Felda Chiku 03, Pusat Bandar Chiku, 18300 Gua Musang, Kelantan","","Kelantan"
320,"Klinik Primer Machang, Dr. Rohaniza Bt. Sheik Hussein",1,0,1,0,"","","Bangunan Hj. Abdul Halim, Lot. 6480, Kampung Hutan Kuin, Lebuhraya Timur Barat, 18500 Machang, Kelantan","","Kelantan"
321,"Klinik Arifin Dan Nazihah",1,0,1,0,"","","Pt 148, Jalan Pantai Irama, 16300 Bachok, Kelantan","","Kelantan"
322,"Klinik Ikhtiar",1,0,1,0,"","","Pt 231, Jalan Kuala Krai, Wakaf Che Yeh, 1510 Kota Bharu, Kelantan","","Kelantan"
323,"Klinik Ttmc Ayer Keroh",1,0,1,0,"","","Unit B6 & B7 (Ground Floor) Jalan Pkcak 1, Pusat Komersial Cendana Ayer Keroh, Hang Tuah Jaya, 75450 Melaka","","Melaka"
324,"Megaklinik Zahran",1,0,1,0,"","","No 4, Aras Bawah, Jalan Lagenda 2, Taman 1 Lagenda, 75400 Melaka","","Melaka"
326,"Klinik Amal Dan Surgeri Sdn Bhd",1,0,1,0,"","","No. 9 Dan 10, Pusat Niaga Bukit Katil, Jalan Tun Kudu, Bukit Katil, 75450 Melaka","","Melaka"
327,"Klinik 1 Krubong",1,0,1,0,"","","No. 119, Jalan Satu Krubong, Taman Satu Krubong, 75260 Krubong, Melaka","","Melaka"
328,"Klinik Melaka",1,0,1,0,"","","No. 21, Jalan Inang 2, Taman Paya Rumput Utama, 76450 Melaka","","Melaka"
330,"Klinik Bukit Katil 24 Jam",1,0,1,0,"","","No 4 & 4-1, Jalan Kompleks Niaga Merak Mas, Taman Merak Mas, Bukit Katil, 75450 Melaka","","Melaka"
331,"Poliklnik Hidayah",1,0,1,0,"","","No. 91, 91-1, Jalan Satu  Krubong, Taman Satu  Kerubong, 75260 Melaka","","Melaka"
332,"Klinik Keluarga One Medic (Cawangan Alor Gajah)",1,0,1,0,"","","Km 1164, Taman Jaya, Alor Gajah, 78000 Melaka","","Melaka"
334,"Bp Diagnostik",1,0,1,0,"","","113 & 114 Jalan Merdeka, Taman Melaka Raya, 75000 Melaka","","Melaka"
335,"Poliklinik Fasya",1,0,1,0,"","","C-G-01& 02, Pangsapuri Bukit Beruang, Emerald Park, 75450 Melaka","","Melaka"
336,"Poliklinik Wahidah",1,0,1,0,"","","No. G-8, Jalan Kc 1, Kota Cemerlang, 75450 Ayer Keroh, Melaka","","Melaka"
338,"Asp Medical Clinic Sdn Bhd",1,0,1,0,"","","Infineon Technologies (Malaysia) Sdn Bhd, Free Trade Zone, 75350 Batu Berendam, Melaka","","Melaka"
339,"Poliklinik Bukit Katil",1,0,1,0,"","","No. 11 & 11-1, Jalan Saujana 2/2, Taman Saujana Seksyen 2, 75450 Bukit Katil, Melaka","","Melaka"
340,"Klinik 1 Krubong",1,0,1,0,"","","No 119 Jalan 1 Krubong, Taman Satu Krubong, 75260 Krubong, Melaka","","Melaka"
341,"Klinik Union Medic (Alor Gajah)",1,0,1,0,"","","Km 29-1, Jalan Perniagaan Jelatang, Pusat Perniagaan Jelatang, 78000 Alor Gajah, Melaka","","Melaka"
342,"Klinik Naharajan",1,0,1,0,"","","8287, Pusat Bandar Baru Jasin Iii, 77000 Jasin, Melaka","","Melaka"
343,"Klinik Bukit Beruang",1,0,1,0,"","","652-C, Taman Bukit Melaka, Bukit Beruang, 75450 Melaka","","Melaka"
345,"Klinik Keluarga One Medic (Cawangan Tangga Batu)",1,0,1,0,"","","No 38 Dan 40, Jalan Lembing 1 Dan 3, Taman Tangga Batu Permai, 76400 Tangga Batu, Melaka","","Melaka"
346,"Poliklinik As Shifaa 24 Jam",1,0,1,0,"","","No. 6, Tingkat Bawah, Jalan Kerambit 1, Bandar Baru Sungai Udang, 76300 Melaka, Melaka","","Melaka"
347,"Poliklinik Bandar",1,0,1,0,"","","No. 33-35, Jalan Banda Kaba, 75000 Melaka","","Melaka"
348,"Klinik Saujana",1,0,1,0,"","","57, Jalan Saujana 2/2, Taman Saujana Seksyen 2, Bukit Katil,
75450 Melaka","","Melaka"
350,"Klinik Vista",1,0,1,0,"","","Dt 558 (Ground Floor), Lorong Idaman 1, Taman Desa Idaman, Durian Tunggal, 76100 Alor Gajah, Melaka","","Melaka"
351,"Klinik Keluarga One Medic",1,0,1,0,"","","No. 49, Jalan Bukit Beruang Utama 2, Taman Bukit Beruang Utama, 75450 Melaka","","Melaka"
352,"Klinik Keluarga One Medic (Cawangan Jasin)",1,0,1,0,"","","Ja 9949, Bandar Baru Jasin 3, 77000 Jasin, Melaka","","Melaka"
353,"Klinik Putra Sdn. Bhd.",1,0,1,0,"","","Bangunan B1, Tingkat Bawah Unit Medikal, Composites Technology Research Malaysia (Ctrm), Composites Technology City, Batu Berendam Airport, 75350 Melaka","","Melaka"
354,"Klinik Melaka",1,0,1,0,"","","68, Jalan Mutiara Melaka 2, Taman Mutiara Melaka, Batu Berendam, 75350 Melaka","","Melaka"
355,"Qualitas Health Klinik Mano",1,0,1,0,"","","91D, Jalan Tun Perak (Bachang), 75300 Melaka","","Melaka"
356,"Klinik Dr. Jeggan Sdn. Bhd.",1,0,1,0,"","","Dt 685, Lorong Desa 2, Taman Desa Idaman, Durian Tunggal, 76100 Melaka","","Melaka"
357,"Klinik Keluarga One Medic (Cawangan Bachang)",1,0,1,0,"","","C4, Rumah Pangsa Bacang Permai, Jalan Tun Fatimah, 75350 Melaka","","Melaka"
358,"Klinik Nurussyifa' Perubatan Dan Surgeri",1,0,1,0,"","","25, Jalan Sri Krubong 6, Taman Sri Krubong, 75250 Melaka","","Melaka"
359,"Klinik Keluarga One Medic (Cawangan Duyong)",1,0,1,0,"","","No. 20 (Ground Floor), Jalan Tdb 5, Taman Duyong Bestari, 75460 Melaka","","Melaka"
360,"Klinik Sunita Sdn. Bhd.",1,0,1,0,"","","No. 11, Jalan Komersial Takh 3, Taman Ayer Keroh Heights, 75450 Melaka","","Melaka"
361,"Klinik Mediviron Malim Jaya",1,0,1,0,"","","No G5 & 6 (Ground Floor), Blok Anggerik 1, Jalan Berkat 15, Taman Malim Jaya, 75250 Melaka","","Melaka"
362,"Med Health Clinic And Surgery",1,0,1,0,"","","No. 21 & 23, Taman Limbongan Jaya, Jalan Tasik Kristal Merah 2, 75200 Limbongan, Melaka","","Melaka"
363,"Klinik Caring",1,0,1,0,"","","81, Jalan Mp 1, Taman Merdeka Permai, Batu Berendam, 75350 Hang Tuah Jaya, Melaka","","Melaka"
364,"Klinik Dr. Faiq",1,0,1,0,"","","No. 32, Jalan Kejora 2A, Taman Perindustrian Tanjung Minyak Perdana, 75260 Melaka","","Melaka"
365,"Klinik Jasin Bestari",1,0,1,0,"","","Jc 174, Jalan Bunga Raya, Bandar Jasin Bestari, 77200 Bemban, Melaka","","Melaka"
366,"Poliklinik Al-Amin",1,0,1,0,"","","Km 16-1, Jalan Perniagaan Jelatang, 78000 Alor Gajah, Melaka","","Melaka"
367,"Klinik Aafiyah",1,0,1,0,"","","No 12, Tingkat Bawah, Jalan Jati 2, Taman Jati, 75350 Batu Berendam, Melaka","","Melaka"
368,"Klinik Ihsan Dan Siti Sdn. Bhd.",1,0,1,0,"","","No 411, Lot 8667Ag, Komplek Perniagaan, 78000 Alor Gajah, Melaka","","Melaka"
369,"Klinik Asuza",1,0,1,0,"","","Su 952, Jalan Bandar Baru 6, Masjid Tanah, 78300 Melaka","","Melaka"
370,"Klinik Medidion",1,0,1,0,"","","No. 16, Jalan Cp1/1B, Taman Cheng Perdana 1, 75250 Melaka","","Melaka"
371,"Elle Clinic",1,0,1,0,"","","No 11 (Ground Floor), Jln Inang 2, Tmn Paya Rumput Utama, 76450 Paya Rumput, Melaka","","Melaka"
372,"Poliklinik Hidayah",1,0,1,0,"","","Ja 9934, Bandar Baru Jasin Iii, 77000 Jasin, Melaka","","Melaka"
373,"Klinik Keluarga Raudhah",1,0,1,0,"","","No 147E (Ground Floor), Taman Kesidang Seksyen 1, Lorong Pandan, 75250 Melaka","","Melaka"
374,"Poliklinik Hidayah",1,0,1,0,"","","No. 40, Jalan Mutiara Melaka 2, Mutiara Melaka, 75350 Batu Berendam, Melaka","","Melaka"
375,"Klinik Medlife Malim",1,0,1,0,"","","No G-11, Blok Dahlia 2, Jalan Zahir 6, Taman Malim Jaya, 75250 Melaka","","Melaka"
376,"Klinik Dr Adam",1,0,1,0,"","","Ks 110, Jalan Pekan Kuala Sungai Baru, Masjid Tanah, 78200 Kuala Sungai Baru, Melaka","","Melaka"
377,"Klinik Mesra",1,0,1,0,"","","62, Jalan Pj 18, Taman Pertam Jaya, 75050 Semabok, Melaka","","Melaka"
378,"My Health Clinic Jasin",1,0,1,0,"","","Jc 3511, Gf, Jalan Jasin Perdana 1, Taman Jasin Perdana, 77200 Bemban, Melaka","","Melaka"
379,"Klinik Menara",1,0,1,0,"","","No. 168 Ground Floor & First Floor, Jalan Pusat Dagangan Sendayan 3/3, Pusat Dagangan Sendayan, 71950 Bandar Sri Sendayan, Negeri Sembilan","","Negeri Sembilan"
381,"Klinik Aisyah Dan Yusof",1,0,1,0,"","","B 25, Klia Business Centre, Jalan Pusat Niaga Klia 2, Kuarters Klia, 71800 Nilai, Negeri Sembilan","","Negeri Sembilan"
383,"Klinik Waqaf An Nur Rembau",1,0,1,0,"","","Lot 1078 Pekan Rembau, 71300 Rembau, Negeri Sembilan","","Negeri Sembilan"
384,"Poliklinik Damai",1,0,1,0,"","","No 82-G, Jalan Bps 5, Bandar Prima Senawang, 70450 Senawang, Negeri Sembilan","","Negeri Sembilan"
